return_1,return_5,return_10,volume_change_1,volume_change_5,candle_range,volatility_10
0.0018102015079963,0.0056519852462573,0.0074519373448731,-0.0391906998129724,-0.3613128600514067,0.0030430525786561,0.0016507995316474
-0.0011648802411825,-0.0033579445320471,-0.0084806260208366,0.5312113232193396,0.5621348317244992,0.0027275524397946,0.0017408194855648
-0.0001209569358168,-0.0002786748465531,0.0015830863755641,1.111808116782567,-0.0724484937918441,0.0009277261470055,0.0012379338398276
-0.0005137924809597,0.0012603865185323,0.0023673796782945,-0.1232059621455934,2.253176403576932,0.0006145741060188,0.000594163323325
0.0010919930983566,-2.793974732751004e-05,0.0001908543386042,-0.5739093327957138,0.0408123947037175,0.0022782276659632,0.0015442743382818
-0.0014939452151104,-0.0021368126509891,-0.0042467400399575,0.908166851150809,-0.0815533573222716,0.0017206168266615,0.0009127429382608
0.0003840495490516,-0.000510314460724,0.0003768320266155,0.5773118706327094,0.4064816223226877,0.0015568747002497,0.001485402736216
-0.0001060402243436,0.0009868138996482,0.0018336050735368,0.5229911947541066,-0.5118210128040563,0.0001689002341513,0.0004763053789872
-0.0019627362803454,-0.0026458339024576,-0.0052622563734033,0.4182505787949955,-0.3528301523149835,0.00240400188349,0.0020472982588838
-3.144449868708321e-05,0.0013562322774125,0.004357731531724,-0.2482917196979455,-0.4282910067800521,0.0014342688070375,0.0008072933884084
0.0001404136186684,0.0012953852088375,0.0016962575274983,-0.6299223748677681,-0.3083084311586259,0.000302200674468,0.0004874016320614
0.0006963523112537,0.0031501829245357,0.0052407007304733,0.1573811179975934,-0.6031200542164042,0.0021815765409855,0.0021385462668928
-0.0002297810449436,0.001073334638715,0.0002031219592519,0.7390031909223993,1.060343235933582,0.0029924237144761,0.0007483311554471
0.0030860148746121,-0.0025206822770578,-0.0045863376557004,-0.6881092667999489,-0.6619277279813314,0.0032818145669047,0.0022832752915089
-0.0009343282364904,0.0001575422665907,-0.0009246287060967,-0.4523679343687407,-0.3177518042220918,0.0013660150269056,0.001510234010251
